"id","retweetId","Content","Original_post_content","frame","topic"
"1106616896101724160",1106619811856027648,"@faznet Bravo!","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106623280235139072,"@Rudini48 @faznet @c_lindner #NochnieFDP","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106621852351451136,"@faznet Die Liste der Profiteure die sich Wissenschaftler nennen hätte ich gerne .","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106865052039172096,"@faznet Rein interessehalber: Gibt es eine öffentliche Liste dieser Forscher? Und ihrer Konzepte für den Umgang mit dem Klimawandel? Auf Dauer wird der moralische Appell kaum genügen, und von Wissenschaftlern darf man auch mehr erwarten.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106699593868296192,"@faznet Na, dann warten wir mal welche Konzepte diese Wissenschaftler vorlegen.
    Ich fürchte nur, sie werden es nicht können, da die Klimaveränderung einfach zu komplex ist.<U+0001F646><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F1E9><U+0001F1EA>","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106622363548954624,"@faznet #FridaysForFuture Da sind die Profis im Gegensatz zu @c_lindner, der nur heiße Luft und Nebelkerzen absondert. <U+0001F60F> #NiemehrFDP","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106619193988993024,"@Patentingenieur @faznet Welcher von den zwei Gruppen sind sie den?","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106801422723620864,"@faznet Das beruhigt sich ....wir werden in eine gewaltige Rezession schlittern....mal sehen ob sie dann noch Krähen <U+0001F602><U+0001F602><U+0001F602><U+0001F602>","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106878501192384512,"@faznet https://t.co/sLlTso1ym7","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106621231707631616,"@faznet Die Propagandamaschine der Öko- Industrie läuft auf Hochtouren. Dumme kleine Schafe rennen ihr Blind hinterher und werden wohl erst wach, wenn die Eltern die Stromrechnung nicht mehr zahlen können.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106619622273495040,"@faznet Was jetzt? Vor wenigen Tagen waren es noch 12.000 Wissenschaftlern. Eben im heutejournal wurden 18.000 genannt. Und die FAZ nennt 23.000, die die banalen Hüpfparties PR-instrumentalisierter Kiddies angeblich ""unterstützen"". Mit was eigentlich? #FridaysForFuture","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106619898602635264,"@perzelmeier @faznet Mit leerem Hirn spricht man nicht.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106622111802638336,"@faznet Das Dumme ist nur, auch wenn die Bewegung sich irgendwann totläuft. Die Kinder sind irgendwie und irgendwann auch Wähler.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106624746790232064,"@Drehmoment_DM @faznet Genau. Und Tausende stehen lieber in der Kälte und im strömenden Regen. Fällt Ihnen nichts besseres zum Trollen ein?","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106621451614982144,"@faznet Die endlosen am Profit orientierte Regime Change Kriege verursachen aktuell viel  Hunger,Leid und rauben Mill. von Kindern die Zukunft.Sie zerstören und dienen nicht dem Klimaschutz.Dagegen sollten die Kiddos auch demonstrieren.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106623607009103872,"@ThomasPrass @faznet Ach, interessant. Das sind Ihre Fakten? Wo denn?","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106653647092547584,"@faznet Peinlicher Journalistennachwuchs","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106618914950262784,"@faznet Da bleiben wieder Fakten auf der Strecke:
    99,9% waren für Hitler, 98,9 für Ulbricht, ....
    Fakt ist, dass sich das Klima seit Millionen Jahren ständig wandelt.
    Dass es zu Zeiten der Römer und Wikinger wärmer als heute war.
    Es gab Eiszeiten.
    Ohne CO2.
    Das große Hysterie-Business.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106624671485702144,"@faznet Diese unfassbare Blödheit!","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106630518773293056,"@faznet Die Sozial-, oder Rechtswissenschaftler, zum Beispiel?
    Wie viele der 23.000 sind denn echte Profis auf dem Fachgebiet? https://t.co/LXPosCgrwU","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106630640202670080,"@DinoNici @faznet @Die_Gruenen Ich kann nur für mich sprechen und bin nicht bei den Grünen, sondern bei @DeutschlandVolt aber mein Verbrauch im 2-Personen-Haushalt liegt unter 1200 kWh, wir haben kein Auto und pendeln beide mit Fahrrad und/oder Zug oder Bus ca. 11 km. Fliegen versuche wir zu vermeiden.","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106616896101724160",1106621376205635584,"@faznet https://t.co/hgTD4wp4eC","Am Freitag haben sich offiziell 23.000 Wissenschaftler hinter #FridaysForFuture gestellt. Die Bewegung braucht die Schützenhilfe dringend – aber auch die Forscher profitieren von den Jugendlichen:  https://t.co/XbxXhMKSb6","Motivational","Unterstützung von Eltern & Wissenschaftler"
"1106624505944965120",1106641209395724288,"@drbrandner ...und sie merken es noch nicht mal <U+0001F914>","Die Regierung demonstriert gegen sich selbst. So schön. #FridaysForFuture https://t.co/A9BlhSkZRv","Motivational","Euphorie"
"1106624505944965120",1106735874526584832,"@drbrandner Kann man sich nich ausdenken! #realsatire #FridaysForFuture","Die Regierung demonstriert gegen sich selbst. So schön. #FridaysForFuture https://t.co/A9BlhSkZRv","Motivational","Euphorie"
"1106624505944965120",1106551853288960000,"#FridaysForFurture #klimaschutz @spdbt @katarinabarley Mit 10.000 Schülerinnen und Schülern auf der Straße für besseren Klimaschutz und ein gutes #Klimaschutzgesetz https://t.co/AU93G0J77t","Die Regierung demonstriert gegen sich selbst. So schön. #FridaysForFuture https://t.co/A9BlhSkZRv","Motivational","Euphorie"
"1106624505944965120",1106631062430666752,"@drbrandner So herrlich doof. Und in den Händen dieser Menschen liegt das Schicksal unseres Landes.","Die Regierung demonstriert gegen sich selbst. So schön. #FridaysForFuture https://t.co/A9BlhSkZRv","Motivational","Euphorie"
"1106624505944965120",1107911849159348224,"@drbrandner @xxx1984yyy Weder beim WEF, noch bei der EU hätte man Greta  eingeladen, wenn sie dem Establishment widersprechen würde. Dieses braucht die CO2-These, um Steuern zu kassieren und um zu vertuschen, dass Konzerne die Umwelt schädigen. 
    https://t.co/CIonB4y3MG","Die Regierung demonstriert gegen sich selbst. So schön. #FridaysForFuture https://t.co/A9BlhSkZRv","Motivational","Euphorie"
"1106639619087630336",1106640806054629376,"@BR24 Genau und die Meisten werden von ihren Eltern mit Dicken Fahrzeugen zur Schule gebracht...... Tip einfach mal vor ne Schule stellen und Beobachten....Rad fahren öffentliche Verkehrsmittel oder zu Fuß....wäre doch ein Guter Anfang <U+0001F440><U+0001F440>","Tausende Schülerinnen und Schüler sind in #Bayern für mehr Klimaschutz auf die Straße gegangen - mehr als je zuvor bei den #FridaysForFuture.
    <U+27A1>https://t.co/lN1tNObwSP https://t.co/ruwKQ42pfP","Motivational","Euphorie"
"1106639619087630336",1106643539327238144,"@BR24 Gähn <U+0001F62B>, man kann es langsam nicht mehr hören..., gescheider wäre es, die würden stattdessen den Müll einsammeln, den sie täglich fabrizieren bzw liegen lassen. Schlimmer ist allerdings, daß sie dafür von den hiesigen Medien quasi unterstützt werden...","Tausende Schülerinnen und Schüler sind in #Bayern für mehr Klimaschutz auf die Straße gegangen - mehr als je zuvor bei den #FridaysForFuture.
    <U+27A1>https://t.co/lN1tNObwSP https://t.co/ruwKQ42pfP","Motivational","Euphorie"
"1106639619087630336",1106666901923606528,"@BR24 https://t.co/dxURur6c1w","Tausende Schülerinnen und Schüler sind in #Bayern für mehr Klimaschutz auf die Straße gegangen - mehr als je zuvor bei den #FridaysForFuture.
    <U+27A1>https://t.co/lN1tNObwSP https://t.co/ruwKQ42pfP","Motivational","Euphorie"
"1106641392321904640",1106868711498104832,"@AndrevonZDDK @Irgendwiegleich Das sind ja auch erwachsene Wähler und Steuerzahler... -_-""","Mehrere Hunderttausend #Menschen waren heute für #fridaysforfuture auf der #Strasse.
    
    Anstatt dass einige führende #Politiker diese Belange ernst nehmen, wird lieber gedroht und abgestraft.
    
    Komisch, bei Pegida hieß es immer, man müsse die Sorgen der Menschen verstehen.","","Artefakt"
"1106641392321904640",1106841688599875584,"@AndrevonZDDK Viele derer, die gestern demonstriert haben, dürfen 2021 in D wählen. Die werden sich dann sicher überlegen, wen sie wählen.","Mehrere Hunderttausend #Menschen waren heute für #fridaysforfuture auf der #Strasse.
    
    Anstatt dass einige führende #Politiker diese Belange ernst nehmen, wird lieber gedroht und abgestraft.
    
    Komisch, bei Pegida hieß es immer, man müsse die Sorgen der Menschen verstehen.","","Artefakt"
"1106641392321904640",1106865695873294336,"@FJDiehl Ich hoffe doch!
    
    Also ich werde 2021 gewiss (wie immer) wählen. Und ich habe ein großes Gedächtnis.","Mehrere Hunderttausend #Menschen waren heute für #fridaysforfuture auf der #Strasse.
    
    Anstatt dass einige führende #Politiker diese Belange ernst nehmen, wird lieber gedroht und abgestraft.
    
    Komisch, bei Pegida hieß es immer, man müsse die Sorgen der Menschen verstehen.","","Artefakt"
"1106673143417131008",1106820273255448576,"@fraeulein_tessa Demonstrieren ist eine gute Sache, Lösungen finden eine andere und sie dann auch noch durchzusetzen ist viel Arbeit und hartnäckig sein.","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106818430181801984,"@fraeulein_tessa Wir sind gestern auf dem Heimweg vom Bahnhof durch die Demo gelaufen und ich hatte sofort massiv gute Laune, wieder in Berlin zu sein.","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106673290301636608,"(Habt ihr das alles in der Schule gelernt? <U+0001F618>)","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106713195790680064,"@fraeulein_tessa ""Und klug"" <U+0001F602><U+0001F602><U+0001F602>","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106841576947544064,"@ckoever @fraeulein_tessa Eine ungeheure Energie... Und wahnsinnig kreativ!","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106824216685539328,"@beckerpeloso @fraeulein_tessa Lösen und durchsetzen müssen dann die Erwachsenen. Das kann man von Kindern/Jugendlichen ja wohl nicht erwarten.","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106914259794120704,"@fraeulein_tessa Ich habe eine Diskussionsrunde auf Phoenix gesehen und da war auch ein Mädchen von Fridays for Future. Die war mit 14 schon so gescheit und konnte die ganzen ""Profis"" mit Argumenten in die Ecke drängen. <U+2764><U+FE0F><U+0001F331>","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106673143417131008",1106686299275169792,"@fraeulein_tessa Wo findest du die Plakate? <U+0001F60A>","&lt;&lt; schaut sich seit etwa drei Stunden Demo-Plakate von Schüler*innen an <U+0001F49C><U+0001F62D><U+0001F996><U+0001F64F><U+0001F3FC><U+0001F33B> Ihr seid alle sooo toll, kreativ, klug! #FridaysForFuture","Diagnostic","Einhaltung des Klimaabkommen"
"1106853625282871296",1107199302596739072,"@ZiKaBri @MaxBerlin3 @OMASGEGENRECHTS Für Österreich gebe ich dir recht.....die D-Omas sind mit zanken beschäftigt.","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106853625282871296",1106893724813066240,"@MaxBerlin3 @parents4future Die organisieren sich selber, glaube ich. Für unsere Enkel. Org, Omas gegen Rechts, grandparentsforfutire","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106853625282871296",1107083458910846976,"@MaxBerlin3 @FridayForFuture @parents4future Mein persönlicher Wunsch : musicians-supporting-fridays4future oder singing-at-fridays4future. In den 90ern hatten die Klima-Jugendlichen von damals einen Slogan bei COP 1: ""we have the better party! And save the world anyway"" oder so ähnlich <U+0001F609><U+0001F3B6>","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106853625282871296",1107175954957373440,"@MaxBerlin3 Frag mal @OMASGEGENRECHTS vielleicht haben die Lust, auch fürs Klima zu demonstrieren.","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106853625282871296",1106983337237848064,"@MaxBerlin3 @Thomas8998 Nicht nötig, so überheblich zu tun!!! Wir sind schon längst da!!!! Verwechselt nicht die alten konservativen Politiker/innen mit den Senior/innen, die schon immer ihren Verstand in Schuss und die Natur hochgehalten haben.","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106853625282871296",1106863869069348864,"@MaxBerlin3 @creation_2011 NATÜRLICH","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106853625282871296",1106872323070676992,"@MaxBerlin3 @lazid1957 Ich pflichte - so ich darf - mit einem #Yolo bei. <U+0001F60E> https://t.co/boDtxGdj1T","Hallo #Eltern hallo #parents4future schon die Grosseltern aktiviert? Die alten #68er ? Für #FridaysForFuture  mit auf die Demos?! Die #grandparents4future hätten die Zeit dafür. Bewegung tut gut und tut Not. Aktivieren wir zusammen die ""Alten"", um gemeinsam den Jungen zu helfen!","","Artefakt"
"1106882225700773888",1106956422242287616,"@VaroufakisDE Vorschläge gibt's genug. (IPCC, Klimaforschung). Die Kinder erinnern uns nur an die Umsetzung. Es ist ihre Zukunft. Die Zukunft unserer Kinder. Alles andere ist beschämend...","Die Etablierten tun die #FridaysForFuture Teilnehmer als ""zu jung"" ab, gleiche Masche wie vorher bei den #Piraten. Ziel: ihr Nichthandeln bei #Klimakrise, #SaveYourInternet usw. zu beschönigen. Schon bei der #Eurokrise wurde nur beschönigt, nichts gelöst. Wir brauchen Lösungen!","Diagnostic","Fliegen ist klimaschädlich"
"1106882225700773888",1106910267345199104,"@VaroufakisDE Sie fordern von den Schülern konkrete Lösungsvorschläge. Man sollte antworten: Wenn ihr, die ihr gestalten sollt, nichts vorzuweisen habt, gebt die Macht ab.","Die Etablierten tun die #FridaysForFuture Teilnehmer als ""zu jung"" ab, gleiche Masche wie vorher bei den #Piraten. Ziel: ihr Nichthandeln bei #Klimakrise, #SaveYourInternet usw. zu beschönigen. Schon bei der #Eurokrise wurde nur beschönigt, nichts gelöst. Wir brauchen Lösungen!","Diagnostic","Fliegen ist klimaschädlich"
"1106882225700773888",1107322493059166208,"@Suedschwede72 @VaroufakisDE Ah, ein Lungenfacharzt?","Die Etablierten tun die #FridaysForFuture Teilnehmer als ""zu jung"" ab, gleiche Masche wie vorher bei den #Piraten. Ziel: ihr Nichthandeln bei #Klimakrise, #SaveYourInternet usw. zu beschönigen. Schon bei der #Eurokrise wurde nur beschönigt, nichts gelöst. Wir brauchen Lösungen!","Diagnostic","Fliegen ist klimaschädlich"
"1106882225700773888",1107054488622370816,"@VaroufakisDE Das eine Problem ist, dass es keine #Klimakrise gibt. Das andere, dass die ""zu jungen"", weil mit sowas erfolgreich abgelenkt, nicht bemerken, dass sie sich damit von anderen und weit wichtigeren Themen ablenken lassen! #Neoliberal.ismus #FridaysForFuture","Die Etablierten tun die #FridaysForFuture Teilnehmer als ""zu jung"" ab, gleiche Masche wie vorher bei den #Piraten. Ziel: ihr Nichthandeln bei #Klimakrise, #SaveYourInternet usw. zu beschönigen. Schon bei der #Eurokrise wurde nur beschönigt, nichts gelöst. Wir brauchen Lösungen!","Diagnostic","Fliegen ist klimaschädlich"
"1106961173000400896",1106962304170684416,"@drpeternagel Lol, wer kommt denn auf solche albernen ""Vorwürfe""?","#FridaysForFuture wird vorgeworfen, dass es eine professionelle Kampagne ist. 
    
    Das will ich doch sehr hoffen.
    
    Allein im deutschsprachigen Raum werden die Kinder und Jugendlichen von über 23.000 Wissenschaftler*innen unterstützt. #Scientists4Future https://t.co/kteBQt6sjt","","Artefakt"
"1106991617758629888",1107006735691247616,"@beimwort Nicht nachvollziehbar wie die es ernsthaft schaffen Klimaschutz mit dem Verlust von Arbeitsplätzen zusammen zu bringen. Ich habe das Gefühl es werden mehr Leute wieder wählen gehen und dann werden einige staunen.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1107015937469960192,"@beimwort Vergreiste Union würde es besser treffen, da geht doch nur hin, wer geistig schon jenseits der 80 ist und sich nicht mehr viel tut.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1107002723654926336,"@beimwort @tgrdebate Die Konservativen und Rechten sind wütend weil sich immer weniger Menschen für ihre ""Werte"", Normen und Ängste interessiert. Das Verspotten ist eine Art krampfhafte, irgendwie traurige Selbstbestätigung im Angesicht der steigenden Bedeutungslosigkeit.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1.10721445983e+18,"@beimwort Sie stellen sich ins Abseits und merken es nicht einmal. Die Klimaerhitzung wird das zentrale Thema werden. So oder so.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1107031698112462848,"@beimwort Und das ist Klimaignoranz; nicht nur auf dem #DLT19 https://t.co/of8pYwyeJt","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1107031549009108992,"@FractalResident @beimwort Und trotzdem sind sie die mit Abstand stärkste Partei.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1107494071923294208,"@beimwort Denen geht doch der Arsch auf Grundeis weil sie nichts dagegen (Erfolge, Ziele, Zukunftsperspektiven) setzen können. Also wird verunglimpft wo und wie es geht. Aber CDU halt, alt (geistig auch die JU), verknöchert und Hirntot.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
"1106991617758629888",1107339510789128192,"@beimwort @TerliWetter Die Jugend trifft offensichtlich einen Nerv, einen zentralen. JU, CDU &amp; Co haben die Hosen gestrichen voll, weil die Lösungen zum Klimaproblem mit ihrer Kern-""Kompetenz"" nicht veräglich sind. Und sie genau wissen, dass die Jugend Recht hat.","Man muss die #fridaysforfuture weder mögen noch unterstützen, aber dass eine friedliche Klimaschutzbewegung von Jugendlichen bei der größten politischen Jugendorganisation des Landes zentrales Ziel von Kritik und Spott ist, fand ich vielsagend:
    
    https://t.co/mmrj7qyyVg
    
    #DLT19","","Artefakt"
